"id","tags"
"161410","particles oscillation"
"161412","coordinates"
"161422","theorem"
"161423","direction experiment arrow"
"161425","equation solution general general-solutions boundary condition"
"161426","voltage across capacitor"
"161427","concept time-objects question-times inertial relative frame absolute"
"161429","equation-terms term-equations"
"161433","wavelength-light white-light"
"161437","engines"
"161439",""
"161442",""
"161443","functions shell green quantum-field-theory correlation correlation-functions"
"161448","black-holes massive-black-hole orbits motion equations massive speed"
"161449","quantum-fields quantum-field-theory field"
"161451","normal-force"
"161453","black-holes younger black-hole-time galaxy center"
"161454","gravitational-force question-force"
"161456","function rangle langle"
"161458","black-hole holes"
"161460","bubbles"
"161468","hole-mass center-of-mass center-mass"
"161475","frames inertial equivalence class"
"161479","field vector vector-fields killing"
"161480","point-space black-hole blackhole"
"161481","chemical reactions levels gravity"
"161492","increase temperature-water temperature solubility"
"161493","space time-space liouville phase-space systems theorem"
"161497","distance supernova method redshift"
"161500","temperature"
"161503","temperature vertical gradient light possible curvature"
"161508","electric-field frame-dependence magnetic-field"
"161510","answer-question average magnitude vector velocity speed"
"161514","theory nature affine field paper einstein"
"161515","mechanics particle wavefunction position wave-function particle-position"
"161516","energy-work kinetic-energy"
"161519","function equation-question equation differential equation-solution green"
"161524","black-holes shadow blackhole"
"161525","free-energy alone points calculate change"
"161530","laser period power"
"161531","water pressure molecular water-pressure"
"161532","mass-black object"
"161536","quantum limit harmonic-oscillator"
"161538","heat-energy big-bang atoms"
"161541","freedom matrix degree"
"161542","universe steady-state entropy"
"161545","sphere"
"161548","books"
"161550","universe possible"
"161551","equation wave-equation physical"
"161553","function exponential advantage waves"
"161559","variable lagrangian temperature"
"161560","function quantum-mechanics clairaut theorem wave-function apply"
"161562","force-objects surface frictional-force"
"161563",""
"161564","angle initial-velocity displacement"
"161571","approximation fields post-newtonian"
"161584","withstand container vacuum"
"161586","mechanics boundary point-view"
"161587","buoyant object-force reaction-force object"
"161589",""
"161595","sound waves airmolecules"
"161600","wearing increase chance static jewelry"
"161601","omega"
"161606","wavelength doppler frequency effect longitudinal-waves"
"161611","field model gravitational milky"
"161616","relative"
"161620","ground-state state system state-times"
"161622","cylindrical reflection"
"161625","mullins effect"
"161626","energy-works problem kinetic-energy"
"161630",""
"161631","point-space electromagnetic spacelike factor"
"161633","visible-light"
"161635","plasma laser virtual particle"
"161637","orbit"
"161642","drops voltage"
"161645","gender balloon relation pressure"
"161650","intuitively explain someone field-strength electric-field-strength"
"161651","magnetic wire-current current-flowing"
"161655","question-possible problem special-relativity"
"161660","layer"
"161661","parallel-plates potential"
"161662","water surface-water soapy"
"161663","earth traveling"
"161664","giants"
"161665","color"
"161671","function reciprocal prove lattice periodic bloch"
"161673","cells direct devices solar indirect semiconductors"
"161676","times"
"161683","throwing possible"
"161690","matrix circuit microwave"
"161691","point-space passive rotation point"
"161692","color temperature"
"161693","unitary transform algorithm deutsch"
"161703","radiation visible experiment icecube cherenkov neutrino"
"161706","group theory hilbert-space"
"161707","quantum relativistic field-theory quantum-field-theory example"
"161710","representation state matrix hamiltonian"
"161713","state-space topological thermodynamics"
"161715","device"
"161719","mass-objects earth object weight"
"161725","quantum-mechanics"
"161726","energy-kinetic work-kinetic kinetic-energy"
"161736","anything em-wave"
"161742","energy photons massless energy-mass photon-energy"
"161743","dimensional euclidean space-time space"
"161744","mathbb representation group textbook covering"
"161746","black-holes binary singularity event-horizon"
"161747","assume space"
"161751",""
"161755",""
"161756","constant"
"161759","water atoms"
"161760","dimensional massless"
"161766","field attenuation metal"
"161767","mirrors arrange"
"161768","scattering lller"
"161774","force"
"161776","constant-volume"
"161777","states time-evolution meaning propagator"
"161779","wavelength-light quantum colour object effect"
"161780","scalar-fields lagrangian build"
"161783","excitation atoms electron energy-levels model atom-energy hydrogen"
"161785","magnetic field vector magnetic-fields vector-fields potential"
"161786","water boiling pressure temperature water-temperature"
"161790","lattice reciprocal"
"161791","simple confusion total-energy potential pendulum"
"161794","wigner matrix system clebsch gordon theorem matrix-elements"
"161796","alpha-beta"
"161803","image"
"161809","energy black-hole"
"161813","velocity sounds density waves"
"161814","impulses distribution radioactive activity"
"161815","newton gravitation photon"
"161817","energy-state states potential bound discrete"
"161819","thrusters electric propellant xenon"
"161820","explain someone constant planck"
"161821","energy tensor fermionic"
"161829","difference condensation adsorption"
"161832","equation schwinger derivation lippmann"
"161836","evolution probability density"
"161840","pressure container covering"
"161844","revolving planets"
"161845","rotation relativity galaxy"
"161849","pressure relation temperature"
"161851","everything light-times cloak person"
"161854","volume balloon measure"
"161856","space-times light-speed cloak"
"161859","quantum-mechanics field-theory"
"161862","quantum-mechanics rangle notation operator-state harmonic-oscillator"
"161869","time-velocity fixed clock"
"161872","waves huygens principle ocean"
"161877","quantum-states field scalar lorentz transformation hilbert-space"
"161886","angular-momentum symmetry wavefunctions molecule z-angular diatomic"
"161887","gravity space-time spacetime time-question entropic"
"161888","lorentz transformation times"
"161890","function wave-functions langle rectangular window rangle"
"161892","question-energy energy"
"161896","problem kinetic-energy potentialenergy"
"161897","operators evolution"
"161899","colliding mars-jupiter earth-moon"
"161900",""
"161902","fourier-transform"
"161913","square double lattice semion wave-function ground-states model"
"161916","circuit"
"161918","capacity energy-levels temperature internal-energy"
"161920","particles particle-states state superpositions"
"161924","light circle laser"
"161928","point-times clocks"
"161937","diffraction"
"161940","origin angle projectile respect cause ground"
"161942","spring factors"
"161948","storage kinetic-energy"
"161952","object-mass differential linear equilibrium force-objects"
"161955","classical-mechanics configuration dimensions space"
"161957","gravitational-force object system energy-objects kinetic potentialenergy kinetic-energy-object"
"161962","acceleration towards energy relative speed-of-light speed-light-relative"
"161965","tensor stress isotropic fluid ideal"
"161966","torque calculations"
"161968","origin buoyancy force weight"
"161974","lattice triangular"
"161975","answer-question dark-matter"
"161976",""
"161979","direction negative electric-dipole electric-field moment external-electric-field positive-charges"
"161981","cells alpha-n primitive proof"
"161984","electric-field equation-electric-field works gaussian-surface"
"161992","reference-frame lorentz time-question"
"161994","viscosity atmosphere dynamic"
"162011","light-travel"
"162020","efficient engines"
"162023","boundary-conditions equation laplace"
"162024","graphene graphite"
"162027","duality symmetry"
"162029","living dimensions space universe question-time spatial dimension"
"162032","propagation outdoor terrain effects"
"162033","force please motion constant-velocity constant example"
"162034","quantum-states frequency operator-states"
"162038","happens kinetic-energy potentialenergy conservation-energy"
"162052","freely-falling projectile"
"162054","particles wave-function length exercise"
"162057","length measurement"
"162058","thought experiment gravity object mass-object"
"162062","water modulus"
"162064","charge nucleon"
"162066","fields waves magnetic-field"
"162069","black-holes blackhole space"
"162075","speed-light time-light photons"
"162076","quantum-entanglement question basic"
"162078","particle-energy negative-energy virtual-particles"
"162079","states"
"162084","collision inelastic mass-objects initial-velocity modelling"
"162087","particles collisions kinetic-energy temperature kinetic-energy-particle"
"162098","orbital angular-momentum electrons silver"
"162100","matter output"
"162101","frames light-speed time-light behind reference"
"162102","manifold hole-black space black-holes singularities embedding"
"162105","tensor riemann curvature ricci"
"162107","gravity center g-mass mass-object"
"162108","kinetic-friction"
"162112","power series equation expectation value ansatz energy"
"162116","electromagnetic-field electromagnetic-fields electric-fields manipulation"
"162119","laser"
"162121","perturbations planets"
"162134","subset particle vector-space vector hilbertspace hilbert-space"
"162135","players"
"162137","specific spacetime lagrangian density"
"162142","field laser pulse"
"162147","matrix tensor"
"162148","point-times distance-time string elastic"
"162153","superconductors curves curie-weiss"
"162154","memorylessness postulate special-relativity"
"162163","statistical-mechanics energy energy-level fundamental"
"162170","things speed time-question space"
"162179","energy total-energy system"
"162181","definition total-energy workfunction works"
"162183","write equation problem state-particles"
"162184","speed-sound sound speed space"
"162186","rolling energy conservation slipping velocity-times"
"162188","covariant schwarzschild question basis"
"162189","temperature"
"162191","tungsten pressure temperature-pressure halogen cycle"
"162202","field increases potentialenergy decreases"
"162209","graphs utility"
"162213","second-equation equation klein-gordon dirac-equations order"
"162216",""
"162219","raindrop force"
"162221","resonance frequency phenomenon"
"162223","states energy-states electron-energy electron"
"162224","incoming fluorescence probability binding energy radiation electron-energy"
"162226","partition-function"
"162227","states ground-states majorana-zero ising-model"
"162233","battery electrons connect"
"162238","photons"
"162239","lattice reciprocal factors"
"162242","possible"
"162244","black-holes multiplicity masses question spacetime"
"162261","state-energy proportional energy-states probability"
"162262","pressure balloon relation flow-rate"
"162263","fock-space klein state-times equation quantization single-particle hilbert-space"
"162266","repel protons"
"162275","water cylinder right shape circular"
"162276","operator-states ensembles"
"162279","quantum-states information state quantum-physics"
"162283","acceleration plane applicable"
"162287","product tensor characterization quantum-states states state hilbert-space"
"162291",""
"162293","humanoids physical"
"162295","coffee entropy"
"162296","paradox"
"162297","invariance string-theory gauge-theory energy-momentum-tensor"
"162298","quantum-field gauge gauge-theory"
"162306","planet field shape gravitation square"
"162311","frame matrix stiffness"
"162313",""
"162315","light-travels light"
"162319","regarding yang-mills questions"
"162320","light special-relativity speed-light explain physicist waves"
"162325","metrics field-equation solution"
"162327","function point partition-functions correlation model potts correlation-functions"
"162332","quantum-mechanics energy"
"162335","speed-light physics invariant statement speed-light-constant"
"162339","operator state-times theorem"
"162352","heisenberg uncertainties deviations standard"
"162355","equation reason charge-fields electric-charge poisson difference"
"162360","ratio"
"162369","integral string-theory video string"
"162378","paradox gravitational-force objects constant-velocity energy charged"
"162380","spring ideal potential gravitational energy"
"162381","linearity metals"
"162386",""
"162387","wormhole times"
"162388","volume pressure atmosphere balance whole"
"162395","white-light"
"162398","quantum oracle grover cloning theorem"
"162400","stokes vector beam-light light"
"162401","density-matrix states entanglement entropy"
"162409","electron-energy kinetic-energy x-ray wavelength"
"162410","radar frequency time-dilation"
"162411","photons electron-positron"
"162412","hamilton-jacobi equation separability equation-terms"
"162413","universe expansion"
"162416","quantum-mechanics vector-space"
"162417","product tensor matrices pauli matrix-elements otimes sigma"
"162420","electric-field field wiechert electric"
"162422","question principles general books boundary conditions first"
"162427","bispectrum"
"162429","electromagnetic-field electromagnetic space present fields"
"162430","modulation oscillation amplitude"
"162432","tension force-weight plane string"
"162435","quantum-mechanics quantum mechanics hermitian-operators hermitian"
"162437","gravitational"
"162438","mu-metal magnetic magnetic-field"
"162441","attract anything photon-particle"
"162444","battery distribute electric-field electrons external-electric-field along"
"162448","positive-charges negative-charges capacitor"
"162450","water triple-point"
"162451","sources boundary-conditions function-equations potentials"
"162454","question-equations functional delta"
"162462","multiplication merging entangling class topological"
"162464","energy-state relative energy"
"162465","sommerfeld energy oscillator harmonic quantization levels energy-levels"
"162466","amplitudes probabilities transition fundamental quantum quantum-theory"
"162467","width nucleus half-time"
"162473","velocity calculate surface"
"162477","speed-light length speed contraction"
"162478","photons pair-production conditions"
"162479","electricity effervescence"
"162480","force repulsive plates"
"162484","energy"
"162487","wheel bicycle moment upright position inertia"
"162491","quantity"
"162493","decay energy linewidth time-question question-times"
"162500","abelian group poincar"
"162503","radiation"
"162505","specific quality state entropy"
"162508","states alpha operators tensor rangle"
"162512","relativistic photon"
"162513","potentialenergy atoms"
"162514","electrons"
"162515","viscosity kinematic"
"162517","scalar-field forces coulomb higgs branch branes"
"162520","string-theory coordinates poincare field-theory ads-cft"
"162522","brane polchinski polarisation electric-field-strength strassler magnetic-field myers"
"162523","point-charges gauss electric-fields"
"162535","series parallel capacitor voltage"
"162536","interaction density electrodynamics equation lagrangian field"
"162539","force lorentz-force magnetic field produce magnetic-field"
"162542","formula series capacitors derivation"
"162549","answer-question question-answer problem"
"162552","partial killing field vector timelike vector-field"
"162553","energy-equations nucleus nucleon"
"162560","wave-functions paper expression dinger"
"162562","warning signs"
"162563","resonance equation magnetic uniform-magnetic-field lorentz-force"
"162564","process substrate wafer typical"
"162569","spin-space group symmetry point system real-space lattice"
"162571","stellar multi pulsations periodicity"
"162572","operators"
"162573","speed"
"162575","charge potential surface-charge distribution charge-distribution problem"
"162577","phase classical-mechanics trajectories cross"
"162583","electric-field develop magnetic-flux"
"162586","standing external-forces gravitational-force object"
"162592","superposition opposite states state pure-states hydrogen"
"162598","energy-kinetic starts conversion kinetic-energy"
"162600","oscillation cycle"
"162601","electric-field sphere charge-fields charged"
"162604","water increase temperature"
"162614","black-holes temperature blackhole"
"162619","fermi doppler kinetic-energy effect change-kinetic-energy"
"162620","magnetic-field"
"162622","forms"
"162629","images gravity point-mass method"
"162632","adiabatic criterion energy-times change"
"162639","olympiad problem physics"
"162646","vacuum space-states field-operators"
"162648","simple energy gravity ground-state-energy state quantum ground-states"
"162658",""
"162660","electric fields electric-field neutral present bodies charge-electric"
"162661","asymmetric string-theory"
"162664","electric-field charges particle charged"
"162668","mechanics delta-functions lagrangian"
"162672","states ground-state electron hydrogen"
"162673","battery force-charge difference potential electric-fields"
"162674","renormalization"
"162678","light diode something"
"162680","event-horizon observer"
"162683","point-electric-field charge-points"
"162685","state-quantum hamiltonian quantum-mechanical"
"162701","jumping upwards"
"162702","schwarzschild"
"162704","mechanics commutativity hilbert-spaces quantum-mechanics phase-space hilbertspace quantum"
"162709","fujikawa method transformations"
"162710","light relativity escape velocity invariance speed"
"162711","hodge duality"
"162713","electric-field field-force ideal battery"
"162714","energy-heat"
"162717","field radioactivity cosmic earth-magnetic radiation"
"162718","beam-light effect polarisation"
"162721","rules figure"
"162725","particles massless particle"
"162728","direction earth-time center fluid opposite"
"162739","visible"
"162741","volume matter amount water-molecules"
"162744","maxwell integral forms maxwell-equations question-equation equations"
"162747","solving solution-equations circuit method"
"162749","result brillouin"
"162751","radiation chance cosmic earth"
"162755","scattering angle place"
"162766","energy photon screen"
"162767","state-vector space question lagrangian phase-space phase velocity"
"162770","sails solar"
"162771","problem"
"162772","resonant simple explanation depolarization"
"162775","answer-question friction question-times"
"162778","space-times speed-light space contraction"
"162785",""
"162788","electrons one-proton attract"
"162789","quantum-mechanics worlds quantum interpretation travel"
"162790","wavefunction equation describe proton electron dirac-equations dirac-equation"
"162794",""
"162798","process universe expansion thermodynamic"
"162800","direction carrying current-carrying-wire magnetic-field"
"162811","exert force cutters"
"162812","depth bottom reach estimate water-level"
"162817","muzzle velocity"
"162818","symbol hodge"
"162823","energy-state discrete energy time-energy electrons"
"162824","electric-field-surface electric-flux surface"
"162827","general-relativity einstein"
"162829","single-particle universe"
"162831","resonance feshbach"
"162832","relativistic equation klein-gordon scalar-field"
"162833","feynman apparatus"
"162834","field boundary scalar-field condition periodic"
"162835","plane-waves expectation value plane waves wave-function"
"162843","particles exchange virtual-particles point-particles"
"162845","particles existence evidence"
"162846","wavefunction projection basis"
"162849","snowrafts circular"
"162854","conserved isospin interactions"
"162864","black-holes hawking radiation blackhole virtual-particles"
"162867","frictionless"
"162868","reconstruct scratch equations maxwell"
"162872","velocity velocity-vector"
"162883","formulas constant exponents rational"
"162884","light-waves probability waves"
"162887","wavelength electromagnetic-waves"
"162888","pressure wrong temperature ideal-gas"
"162889","solar-sail pluto"
"162890","led-light contact voltage touch detector plasma"
"162896","conventions"
"162905","free-energy helmholtz partial energy internal-energy"
"162908","scenarios inertial kinetic-energy reference change-kinetic-energy"
"162911","states"
"162914","feynman meaning image shirt"
"162915","electric-field maxwell electric-field-direction"
"162927","light-waves"
"162930","question-equations equation plane calculations waves"
"162931","answer-question recombination mechanisms"
"162939","neutrons decay"
"162940","beam-light universe experience big-bang light distance-light"
"162941","terms vector lorentz-transformation transformations transformation"
"162943","velocity angular-velocity moment change inertia"
"162947",""
"162954","perturbation-theory states perturbation theory orthogonal"
"162958",""
"162959","hockey collision constant-velocity center-mass"
"162962",""
"162963","matter gravitational-force waves gravitational force-point"
"162966","units velocity-times simulations"
"162968","speed-light difference radiation time-question wavelength"
"162972","ground-state condensation transition states einstein phase ground-states"
"162977","relative"
"162979","happens gravity"
"162981","friction force-works"
"162984","mechanics elements continuum deltax relation deformation"
"162991","magnetic-field"
"162992","resonance mass-energy measure energy spin-parity"
"162993","electric-field-conductor electrons electric field-conductor"
"162996","difference groups"
"162998","electric-field point-charge surface-charge-density"
"163006",""
"163011","velocity-objects compression stronger gravity matter black-hole"
"163012","covariant derivative connection"
"163013","droplet float surface"
"163014","region stored energy"
"163018","laser single-photon"
"163020","group symmetry hamiltonian"
"163028","charge-density scalar-field constant value scalar position"
"163030","well-defined meaning equations"
"163032","subseteq problem conditions hilbert answers"
"163033","theorem direction-forces force-point"
"163035","answer-question rubber length estimate persistence"
"163036","weapon space-time time-question reactor"
"163037","schrodinger-equations energy spectrum hamiltonian"
"163047","energy-density kinetic-energy sphere"
"163051","elevation optimum question-time angle heater"
"163057","distance radio-waves radiowaves calculate"
"163058","electron"
"163059","time-question proper-time"
"163062","electric-field light-wave incoherent electric-fields behavior"
"163063","double-slit"
"163064","building distance-object initial-velocity height"
"163068","pressure edges metal calculate expand"
"163069","quantum vertex gauge-transformations functionals"
"163073","scalar-field description lagrangian correlation-function field-theory typical"
"163074","force-particles particles energy forces"
"163075","theory equation-motion quantum-mechanics fields field action"
"163079","brien thesis"
"163082","source-light speed-light light"
"163084","water speed-light light-constant special-relativity"
"163085","charge electric-charges"
"163086","series parallel"
"163089","crystal diamond field field-case"
"163093","speed-light exist galaxies"
"163094","rangle langle particle"
"163098","propagation circle radius error"
"163101","distances force neutrons particles repulsive close"
"163106","charge high-school"
"163108","majorana fermions fermion"
"163116","difference symmetry"
"163123","near-surface"
"163124","magnetic-field"
"163126","guitar back-and-forth pickup linearity"
"163127","charge-density potential electric-fields"
"163129","light postulate"
"163130","force energy energy-times stored b-field define"
"163131","fields quasi vector-fields primary"
"163137","brought phrase"
"163138","aperture light diffraction calculate pattern"
"163139","candle flame finger"
"163146","sphere inside"
"163154","wheel force point centripetal-force centripetal finding"
"163155","relative volume sound measurement"
"163156","speed-light times"
"163162","sound explosive"
"163163","rotation curve"
"163167","experiments"
"163172","states interval bound"
"163174","velocity angular-velocity angular formula"
"163178","correct understanding temperature energy-atoms"
"163186","mechanics string-theory built quantum-mechanics start quantum"
"163187","energy"
"163188","heisenberg uncertainty principle"
"163190","definition perturbation scalar-field nonlinear"
"163194","function distances laplacian geodesic function-equation"
"163201","field magnetic circular biot-savart magnetic-fields"
"163210","flow-rate"
"163213","cellphone"
"163215","shape fringes"
"163216",""
"163217","limitation gauss electric-fields gaussian-surface"
"163218","missing black-holes blackhole thought force-particles experiment"
"163223","speed-light electron radiation gamma"
"163225","scale laser light table focusing focal-length collimating"
"163228","state energy density"
"163235","model cannot virtual-particles quantum-field-theory standard"
"163238","wheel angular-velocity moves speed"
"163242",""
"163243","outside charge-fields point-charge inside shield"
"163246","thermal temperature memory"
"163259","information equations represent rangle"
"163263","torque power oomph"
"163275","space-times energy-momentum symmetric tensor derivative"
"163279","heisenberg terms equation-time uncertainty principle spacetime"
"163281","blocks"
"163288","level-k algebra"
"163291","state-physics quantum-mechanical"
"163294","space-times stress tensor state-times energy integral identity"
"163298","photons"
"163300","energy q-factor"
"163305","acceleration-force force force-points body-diagram"
"163310","velocity-points instant centre gears angular-velocity rotation"
"163311","mechanics continuum negative"
"163314","schrodinger-equations equation operators symmetry schrodinger"
"163317","process final-state"
"163322","substitution coupling peierls"
"163323","breakdown voltage decreases"
"163326","reference-frame space-time causality relativity simultaneity special"
"163328","diameter aluminium hollow increase moment inertia"
"163333","wave-functions hilbertspace system"
"163336","distance velocity-time time-velocity thing velocity change"
"163339","silicone pressure holes"
"163345","states query cannot proof orthogonal"
"163349","chemical boltzmann potential term-equations"
"163353","maxwell-equation electric component system coordinates field cylindrical"
"163360","forks transverse tuning waves"
"163361","pressure dynamic across high-school"
"163366","equation equations"
"163370",""
"163371","x-axis choice gauge space"
"163372","space-times stone beam-light light height ground"
"163375","statistical-mechanics theory field-theory many-body"
"163376","function partition partition-functions model exact ising"
"163378","function radio-wave electromagnetic-waves wavefunction individual waves"
"163382","dipole"
"163385","energy-momentum conservation photoelectric effect energy-photon"
"163401","happen protons collide high-school"
"163404","space-times black-hole white-hole blackhole"
"163405","candle flame bottom"
"163406",""
"163408","float metal"
"163414","particle-energy decaying background particle exponential"
"163421","decay oscillator harmonic system quantum cases field-operators"
"163424",""
"163425","material lossless conductivity"
"163427","quadcopter aluminum vibration"
"163428","force moment torque"
"163429","planet mass-earth temperature-pressure"
"163432","beamsplitter polarizing quantum-state field-operators field state quantum"
"163434","measure correlation-functions hausdroff"
"163439","following-equations dirac equation matrices"
"163441","statistics particle-energy boltzmann entropy energy-levels principle"
"163444","individual entropy"
"163450","equations fresnel feeling equation-second waves"
"163451","schrodinger-equation equation oscillator harmonic satisfies propagator"
"163459","thing gluon"
"163461","conductive material"
"163466","oxyhydrogen travel flame"
"163471","fluid"
"163474","lorentz-forces electric magnetic-flux field experiment faraday induced"
"163480","something surface frictionless"
"163482","float charge-plates potential electric-charges electric"
"163485","power fields asymptotic volume-form theory-question"
"163488","electric-field charge-field lightning"
"163490","string pulse"
"163491","lorentz-transformations four-vector timelike spacelike"
"163494","shell"
"163498","quivers gauge gauge-theory theories"
"163504","energy conservation-laws relationship density"
"163514","viscosity"
"163517","raindrop"
"163518","external-force choice multiple constant-velocity question"
"163519","category modular tensor"
"163521","force"
"163524","square peskin"
"163525","particle energy-momentum relativistic particle-energy understand action"
"163532","terminal velocity friction"
"163534","length force"
"163535","thrust specific force-mass rocket impulse"
"163536","energy"
"163543","energy-heat formula determine"
"163546","matrix-elements finding superoperator matrix"
"163556","mermin phonons equivalence equation-second ashcroft limit wavelength"
"163557","integral"
"163559","spectral transition hyperfine"
"163560","space-times mathbb spacetime galilean"
"163561","third lorentz-force violation newton observe magnetic-field"
"163567","infinity"
"163569","energy-momentum conservation fundamental level-energy"
"163570","particles particle-physics"
"163574","pressure water-pressure freeze"
"163580","particle space speed-light travel object light travel-speed-light"
"163583","material"
"163591","someone light equation maxwell-equations boltzmann maxwell equations"
"163592","grassmann numbers field-theory"
"163593","energy electric cable"
"163596","qubits students book-quantum quantum-theory"
"163604","travels light-travel"
"163605","field-particles matrix particle hamiltonian system single-particles"
"163606","mass-objects spacetime gravity curved-space space"
"163609","closure operator hermitian-operators degenerate relation"
"163613","spring kinetic-energy"
"163617","pattern diffraction"
"163618","enstrophy total-energy internal-energy"
"163619","scattering neutral question charged"
"163622","paths feynman imaginary momentum-space"
"163624","faster things travel travels light earth time-light"
"163630","speed-light light physics speed speed-light-constant"
"163641","quantum-field momentum field-theory density"
"163642","spinor sense space"
"163643","gauge gauge-transformations"
"163645","vector"
"163653","time-distance distance direction escalator opposite walking speed"
"163656","representations state-quantum classifications quantum-numbers"
"163659","physical temperature mechanism phase-transition"
"163664","sound concrete reason marble"
"163665","space-times quantum gauge-theory planck-scale gravity"
"163669","meant universe infinite"
"163676","wavelength-light light friction mirror"
"163677","higgses sneutrinos"
"163678","deceleration trains"
"163679",""
"163683","momentum force-point"
"163684","vector quantity physical"
"163686","velocity question"
"163691","fields particle state-particles"
"163693","causes forces surface-tension"
"163699","field energy breakout coaxial cable"
"163702","density-matrix quantum-mechanics quantum coherence spin-state"
"163703","density-matrix entropy inequalities"
"163709","expansion internal-energy"
"163711","surface-water material water-surface parameters"
"163712","silicon conduction minima point"
"163718","space-times noether lie-algebra groups theorem"
"163721","wheel acceleration slowing"
"163722","moment magnetic electron-spin"
"163723","propagation free-field"
"163726","electricity create magnetic-fields"
"163731","mathematical model osmosis"
"163732","parachute earth earth-times time-earth faster"
"163738",""
"163739","gravity space universe isotropy curvature homogeneity spacetime"
"163740","light gravitational force traveling speed"
"163744","quantum mechanics"
"163750","definition particle-physics"
"163752","engine energy-work cylinder compress energy"
"163753","question-energy atoms energy work-energy"
"163765","measuring wave-function wavefunction device collapse"
"163769","cubic inside object space meter absolute-zero"
"163770","equation-question question-equation chocolate"
"163773","distance patches typical"
"163780","light light-object holograms"
"163782","experiment"
"163787","shell calculate oscillator harmonic action classical-mechanics"
"163788","air-resistance energy"
"163790","algebraic string-theory physics theory"
"163794","illumination formula"
"163796","incident ground-state energy-states photon energy"
"163802","average-kinetic-energy kinetic-energy"
"163803","electromagnetic-field field divergence"
"163805","earth atmosphere"
"163808","water chopsticks"
"163809","wave-frequency electron calculate"
"163810","quantum-state electron state insulator charged"
"163812",""
"163817","quantum-mechanics operator identity"
"163818","variable operator parameter hermitian-operators"
"163824","write appropriate"
"163826","element atoms"
"163831","ground-states space degenerate chain ground"
"163832","operator expectation"
"163837","operator fourier vector-space transform momentum"
"163845","particle-times virtual-particles universe"
"163846","bernoulli energy kinetic-energy"
"163847","classical-mechanics lagrangian theory"
"163850","operator wave-function spinors representation"
"163851","power human times"
"163858","relative collisions velocities elastic"
"163861","function kronig penney form-equation steps delta"
"163862","change"
"163870","general-solution schrodinger-equation equation-form"
"163871","volume sphere spheres shell space"
"163872","outside faster"
"163875","omega boost lambda"
"163876","answer-question sphere nitrogen"
"163877","composite supergravity symmetry"
"163878","square matrix transform"
"163879","front sunset reflection horizon mirage"
"163890","isothermal difference free-expansion"
"163893","experiment light-source interference fringes fizeau measure"
"163896","rockets"
"163902","charge-density point-charge theorem earnshaw proof"
"163903","capillary"
"163908","unique scalar-field lagrangian hamiltonian"
"163910","transition"
"163911","friction-forces explanation rigid resistance"
"163913","opposite-direction magnetic force field droplet"
"163916","volume quantisation faddeev popov factor"
"163918","turbulence energy time-energy"
"163921","maxwell-equations integral exercise equation-terms"
"163923","problem integral solution sedov"
"163927","motion question relating initial-velocity"
"163929","elegant reading universe"
"163933","representation fundamental irreducible"
"163935",""
"163936","formula energy wave-energy frequency-waves planck"
"163938","linear symmetry question pions scalar-fields model sigma"
"163953","matter account faster mirror"
"163954","laser"
"163958","space-times predict string-theory dimensions theories"
"163959","pressure-water liquid system pressure happen water-pressure flow-rate"
"163961","earth point intuitive lagrange"
"163964","thermodynamics space-time classical-mechanics statistical-mechanics"
"163965","meson interaction mathrm decay"
"163970","snooker force"
"163972","electric-field strength gauss determine electric-field-strength"
"163981","electromagnetic"
"163984","infinite equation square expectation"
"163985","frame differential section cross"
"163986","atmosphere answer-question reentry earth-moon planet rotation"
"163988","density wood-like stress-energy energy-work boundary momentum"
"163994","charge induction surface-charges"
"163999","visible stars light-years"
"164001","water light"
"164007","residue phase-space physical"
"164008","magnetic-field-point equation inside magnetic-field"
"164011","function boltzmann factor proof"
"164013",""
"164014","definition universe"
"164016","increase relativity static effect"
"164017","gedankenexperiment high-school uncertainty effect relation robertson confusing"
"164022","identity pauli-matrices"
"164026","force-particles distance force focus particle"
"164032","earth infinity formula"
"164036","diagram calculate"
"164037","energy change internal-energy"
"164042","neutrons scattering"
"164048","light-speed time-light earth travel light"
"164050","jackson negative-charge point"
"164052","photons emergent"
"164054","abelian zumino supersymmetric theory perturbation-theory gauge vector-field"
"164059","scattering laser"
"164060","blackbody consider space answer-question density detectable"
"164063","states energy-levels atoms"
"164066","mesoscopic statistical-mechanics system intervals state-quantum macroscopic"
"164069","slowly moving aeroplane"
"164070","coriolis-force"
"164075","energies conduction quantum valence energy-levels"
"164076","motion equation equation-form lorentz-invariant"
"164079","quasiparticles description particle-spin system"
"164080","diagram"
"164082","equation field-equations"
"164083","happens"
"164084","light time-light big-bang space"
"164087","focal-length"
"164093","energy constant change"
"164101","stress-energy stress-energy-tensor tensor definition"
"164106","time-velocity question-answer integrals electrodynamics"
"164109","left-right"
"164110","outside physics hamiltonian"
"164113","mass-energy"
"164118","lagrange following-equation newton equation lagrange-equations"
"164120","springs masses"
"164122","force-question question-force change"
"164123",""
"164125","tension membrane surface-area"
"164126","water temperature-water pewter"
"164128","stationary fields electron vector equations potential momentum"
"164129","profile shallow dark-matter density"
"164135","particles energy-electrons photon-electrons energy"
"164140","lorentz-transformations lorentz transformation"
"164143","model ising spins interacting"
"164147","second moment"
"164150","ignore pascal gravity"
"164155","qubit difference"
"164160","rigid"
"164162","partial missing prove operator position momentum"
